alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
2.0250000000000000e+01   3.9245689348194446e-02   1.8000000000000000e+02   1.5799391847099215e+18   9.8080578999999998e+03   1.0804908170034617e-09   1.3062285150883276e-09   1.1129932907153169e-07   4.9201391869293751e-10   1.5386333822492169e-13   9.1511517759797507e-13   1.8392058117015836e-13   2.1751312798198919e-03   9.3024220143796051e-06   6.1390195278222699e-13   4.4747855986772130e-12   1.4712769432803078e-05   1.8675629304078294e-15   2.8724648914046313e-10   8.9840454956063915e-13   4.3184358790636161e-14   1.2270841700723163e-15   5.7387921924860243e-13   6.6086937791262547e-16   2.9258285423059764e-15   1.1803521097870595e-30   2.1313523079027521e-30   3.2884546624449219e-25   1.4883439949473571e-26   1.5789343757900333e-29   1.7551190298591514e-18   1.9003961984975075e-26   9.0112498082076145e-22   8.1211381647016940e-16   7.8189632948320157e-22   2.0722540575695684e-23   3.8927782803279948e-18   1.7419045842866018e-17   7.0852691688585458e-29   4.5583047204588002e-17   2.1287026074344573e-14   6.8772331630537030e-22   5.0140428619222432e-18   8.1918318185626618e-16   2.6683504164707453e-18   8.5183366848111268e-23   7.4140953150381312e-27   1.0813197261113417e-27   3.0457329541488236e-22   2.4676653710413996e-29   1.0006332767348211e-33   3.4017132682099542e-28   3.8701610075492429e-16   1.7103385611019061e-15   9.8544695914022482e-18   1.4229670400351345e-18   1.7219641240589912e-15   1.4300598588638971e-23   8.2107469732293055e-17   2.3637199460689222e-14   5.8325633260674502e-13   3.1789735239867566e-14   3.2911042821216321e-12   4.9256331795889070e-16   5.8108330912093898e-18   1.1343187918703123e-09   3.0294495788642323e-19   8.7232721195603707e-19   2.5449465997305401e-24   3.9654532524881703e-23   2.9983344412218352e-03   5.4248958998528877e-30   2.3265244354917387e-36   5.2789852437321160e-10   2.2814532475343774e-11   2.0798133023168069e-18   1.2660523630300678e-21   1.5919580980772576e+01   1.7756440319805056e+00   4.7041803764410806e-02   3.6653989562396275e-05   6.1009691220316933e-03   6.8400943151045402e-03   2.6182154152364736e-05   2.6182154152364736e-05   1.2240375767639498e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.0750000000000000e+01   3.5826208032198215e-02   1.8000000000000000e+02   1.4422789062881728e+18   1.0600448000000002e+04   1.2629558706440579e-09   1.4429126183756760e-09   1.1268090180663560e-07   6.0362929080981474e-10   1.8378848166716313e-13   9.5238027422306595e-13   1.7990847518645548e-13   2.1752581389079765e-03   9.4309858364697271e-06   5.8628039158222177e-13   4.6830973873085539e-12   1.4649581724748729e-05   1.8996418179685194e-15   2.7847559033467578e-10   9.1806351098433232e-13   3.9915253393734739e-14   1.1791059111087492e-15   5.7249093454294165e-13   6.2439466688310843e-16   3.5618112629941965e-15   1.9773022207100052e-30   3.5760870181693571e-30   5.9032040169660925e-25   2.4014691983522125e-26   2.3733017365843356e-29   1.4735215639249313e-18   1.7676678931311023e-26   7.0984133421033793e-22   6.4098820357766862e-16   7.7954407274476564e-22   2.0277228957997174e-23   3.8741805705969150e-18   1.8012353481678048e-17   1.0222212542385347e-28   4.1603279128592550e-17   2.4099114332444591e-14   7.2986287331041075e-22   4.8975129791061069e-18   8.1882916283444644e-16   2.7715401802054954e-18   9.4904536565660208e-23   8.7524073162604411e-27   1.2690019495693097e-27   3.2736613238549912e-22   1.6400228472830882e-29   4.2803867517426770e-34   2.3733520229551763e-28   2.3866629313541190e-16   1.2517165141014434e-15   6.9588786360674741e-18   8.6469293023273061e-19   1.2975765679652066e-15   6.3114849593182129e-24   5.5825578472254889e-17   1.6462371489389795e-14   4.1410757430830364e-13   2.3300196165751205e-14   3.6794284818166251e-12   5.9067093525456632e-16   6.8624257216112040e-18   1.2180064802542350e-09   3.7631763067594053e-19   1.1411731507194100e-18   2.8932425061508912e-24   4.9932369293112046e-23   2.9982193994166125e-03   1.4577392942790024e-30   3.8004139602534711e-37   5.1224798852709770e-10   2.2028622678532137e-11   2.2561892639678626e-18   1.3734183476546961e-21   1.6464284481134630e+01   1.5650944745392312e+00   4.6584777355067601e-02   3.6297884143553409e-05   6.3098705965033653e-03   7.4695307172639612e-03   2.8675593852054346e-05   2.8675593852054346e-05   1.1591453730322185e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.1250000000000000e+01   3.2705133378142417e-02   1.8000000000000000e+02   1.3166317785081490e+18   1.1456855000000000e+04   1.4713190673057506e-09   1.5994571211292336e-09   1.1385053930062971e-07   7.3657296206966279e-10   2.1905756756429307e-13   9.9339879569056925e-13   1.7697757361990790e-13   2.1753867349038449e-03   9.5609358590371720e-06   5.5857556286067972e-13   4.9106623921675271e-12   1.4585628112794476e-05   1.9353924945975125e-15   2.7003099933933602e-10   9.6649188753537362e-13   3.7981429906048819e-14   1.1680460196700312e-15   5.7183353210691430e-13   6.0592796262029807e-16   4.3514255445306702e-15   3.5679972969713298e-30   6.4617621576868195e-30   1.1367233880301904e-24   4.2797194021743075e-26   4.1004338559410307e-29   1.2360539618444595e-18   1.6455284913175727e-26   5.6047291606172003e-22   5.0691653971049830e-16   7.7743553641893015e-22   1.9797098135836507e-23   3.8539978285530969e-18   1.8582796328980606e-17   1.4717249431918505e-28   3.8260111311009815e-17   2.6521400442443087e-14   7.7173288016714938e-22   4.7814808836207908e-18   8.1772116792087158e-16   2.8668513521017193e-18   1.0590196540274118e-22   1.0274061776966118e-26   1.4814842241585438e-27   3.4955743316174576e-22   1.1168872380881175e-29   1.9116356006675720e-34   1.6932105762864547e-28   1.4971103195137991e-16   9.3216652547291359e-16   5.0180668523178085e-18   5.3745588786024708e-19   9.9530808495739022e-16   2.9043335092507488e-24   3.8813026514859685e-17   1.1645905904221520e-14   2.9963915138754326e-13   1.7447888465286285e-14   4.1069775525859339e-12   7.0218497601586065e-16   8.0745820577483743e-18   1.3028463269210486e-09   4.6648418348486545e-19   1.4766948975808532e-18   3.2828778008804876e-24   6.2406200164304917e-23   2.9981030722850792e-03   4.1563968420243156e-31   6.7080153299806246e-38   4.9767368289856986e-10   2.1261943064376972e-11   2.4349316769234655e-18   1.4822248708432786e-21   1.7185170671608571e+01   1.3790221635271034e+00   4.5895526541005080e-02   3.5760834325781480e-05   6.5133559727928629e-03   8.1589579898382492e-03   3.1406148458673479e-05   3.1406148458673479e-05   1.0951626958383127e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.1750000000000000e+01   2.9856383746665553e-02   1.8000000000000000e+02   1.2019478158883075e+18   1.2382451000000008e+04   1.7084315869674404e-09   1.7783945872813250e-09   1.1497670467986531e-07   8.9424025660473132e-10   2.6055855602782802e-13   1.0381915930046876e-12   1.7495578393888544e-13   2.1755169163133270e-03   9.6924672060104564e-06   5.3109995841460908e-13   5.1563365056366888e-12   1.4520899241247276e-05   1.9749996574157410e-15   2.6190596497121225e-10   1.0415788202152976e-12   3.6972065796290731e-14   1.1851666749094698e-15   5.7180893401150941e-13   6.0013396131648098e-16   5.3238808181531866e-15   6.7250249735065048e-30   1.2193518440878847e-29   2.2777326921497678e-24   8.1046335810085330e-26   7.7682320489481831e-29   1.0363989942188158e-18   1.5357364012373857e-26   4.4373890974657928e-22   4.0182021111980270e-16   7.7585002431200413e-22   1.9297147327318780e-23   3.8336103251594625e-18   1.9138647562323187e-17   2.1146713446685544e-28   3.5433380415937129e-17   2.8515819883555134e-14   8.1337015682969392e-22   4.6676050224195883e-18   8.1619201552654186e-16   2.9555540946859241e-18   1.1836011867971793e-22   1.2001565597513097e-26   1.7219517354285085e-27   3.7118633142915600e-22   7.7925326257076817e-30   8.9132310685645270e-35   1.2353233195420551e-28   9.5547139070723608e-17   7.0647957551740053e-16   3.6936956639293642e-18   3.4173182009693621e-19   7.7586331319804393e-16   1.3930969246264453e-24   2.7578954712334330e-17   8.3675904861705503e-15   2.2088790459229053e-13   1.3344132038773426e-14   4.5801138353066193e-12   8.2866031418875959e-16   9.4762613622401698e-18   1.3888568766631901e-09   5.7744917063033999e-19   1.8919037402284339e-18   3.7246859762340070e-24   7.7582688296580241e-23   2.9979852659158005e-03   1.2572999757360792e-31   1.2792897435175377e-38   4.8412595831487350e-10   2.0514122838419606e-11   2.6160693825455801e-18   1.5924894893036640e-21   1.8113982409983969e+01   1.2146258693465408e+00   4.5014674552923510e-02   3.5074492880760833e-05   6.7085984440221911e-03   8.9140597675718032e-03   3.4396323886688581e-05   3.4396323886688581e-05   1.0319487708800768e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.2250000000000000e+01   2.7256160664257931e-02   1.8000000000000000e+02   1.0972689478364705e+18   1.3382825999999988e+04   1.9772485816487677e-09   1.9828594941875889e-09   1.1617369005193504e-07   1.0804000564696130e-09   3.0931715046265479e-13   1.0869217475427986e-12   1.7374453319973396e-13   2.1756485860733310e-03   9.8257225982423317e-06   5.0408629043885710e-13   5.4191135145915746e-12   1.4455385515035918e-05   2.0187479121573432e-15   2.5409312508748987e-10   1.1425384937417690e-12   3.6607596007624749e-14   1.2245359646693792e-15   5.7239778618929486e-13   6.0319129209506351e-16   6.5112696867470838e-15   1.3009851534698222e-29   2.3612770581940107e-29   4.6681211655215941e-24   1.5899531863864933e-25   1.5509913003347801e-28   8.6893412498633818e-19   1.4419989820012444e-26   3.5240787283922770e-22   3.1936654100350920e-16   7.7505641150197782e-22   1.8793543294550062e-23   3.8141957839705248e-18   1.9687758101203970e-17   3.0326270816215802e-28   3.3036867879229577e-17   3.0090674207628190e-14   8.5499250330687443e-22   4.5571950395691768e-18   8.1452843527531732e-16   3.0393398589505483e-18   1.3249744640742176e-22   1.3962793341918528e-26   1.9943942885324057e-27   3.9236491617673196e-22   5.5685636409200138e-30   4.3377231677236581e-35   9.2162988017877432e-29   6.2041630118027294e-17   5.4486910924741090e-16   2.7742759999299483e-18   2.2230122286226921e-19   6.1388551241407276e-16   6.9621552322505130e-25   2.0017638453298486e-17   6.1050213209617679e-15   1.6583084169431271e-13   1.0419390999544246e-14   5.1061162953799850e-12   9.7182247870062878e-16   1.1102190492080564e-17   1.4760576156847262e-09   7.1421935455301471e-19   2.4019398273743655e-18   4.2320472000875325e-24   9.6106475436098802e-23   2.9978658389552409e-03   4.0329193079232313e-32   2.6344602991492831e-39   4.7136227596780474e-10   1.9784821437173923e-11   2.7996315246643218e-18   1.7042299438662416e-21   1.7571809866785678e+01   1.0694221777274751e+00   4.3977770462727744e-02   3.4266558901770256e-05   7.1147289930601166e-03   9.7410588793568741e-03   3.7670758167712256e-05   3.7670758167712256e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.2750000000000000e+01   2.4882748646173104e-02   1.8000000000000000e+02   1.0017209599908658e+18   1.4464020000000004e+04   2.2807857748416481e-09   2.2166882084790694e-09   1.1751488977390676e-07   1.2991867829550422e-09   3.6651480722729675e-13   1.1398778956912414e-12   1.7329636280053028e-13   2.1757816883001546e-03   9.9608058003491058e-06   4.7770479208528368e-13   5.6981873627469236e-12   1.4389077094013642e-05   2.0670102170047772e-15   2.4658460592801153e-10   1.2697819817773242e-12   3.6700440251773794e-14   1.2822645339000934e-15   5.7364163070370708e-13   6.1239536787774614e-16   7.9491871388912874e-15   2.5590799792391087e-29   4.6487849909619676e-29   9.6953929634933483e-24   3.1850309544280430e-25   3.1850149993879620e-28   7.2873202015509568e-19   1.3719762956491654e-26   2.8085219579012734e-22   2.5460184431787163e-16   7.7531200686550423e-22   1.8302239341714421e-23   3.7967714317511408e-18   2.0237561861273520e-17   4.3407577708580316e-28   3.1007665527245039e-17   3.1280060655678770e-14   8.9696618057855944e-22   4.4513012706629851e-18   8.1298000564125551e-16   3.1201933880677634e-18   1.4857271435786469e-22   1.6192308514050187e-26   2.3037937318148391e-27   4.1326419688161623e-22   4.0744418707860622e-30   2.2023928786041779e-35   7.0304558778350954e-29   4.0980535416664163e-17   4.2753563600911022e-16   2.1253596369406722e-18   1.4796607635060771e-19   4.9257123450227591e-16   3.6230838463756764e-25   1.4834380738568646e-17   4.5217848169729883e-15   1.2673379295075347e-13   8.3028698450222932e-15   5.6933274695678582e-12   1.1335557198134230e-15   1.2993954167772592e-17   1.5644690755687632e-09   8.8306500296356253e-19   3.0244065974886118e-18   4.8215356077683273e-24   1.1879816395967817e-22   2.9977446891612659e-03   1.3705750234110518e-32   5.8520849362557516e-40   4.5895689831554763e-10   1.9073724006983944e-11   2.9856475626626591e-18   1.8174641674490372e-21   1.5514353838666057e+01   9.4120931667393948e-01   4.2815847573520693e-02   3.3361212889490583e-05   7.7940907631712433e-03   1.0646768292059317e-02   4.1256423054536809e-05   4.1256423054536809e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.3250000000000000e+01   2.2716332597106162e-02   1.8000000000000000e+02   9.1450614320073126e+17   1.5632564000000002e+04   2.6220638355572684e-09   2.4845379402725222e-09   1.1904374770128499e-07   1.5550825207281731e-09   4.3350925695652474e-13   1.1974632109372339e-12   1.7360036649920924e-13   2.1759161973525778e-03   1.0097792749386774e-05   4.5207820826548221e-13   5.9929952112995017e-12   1.4321963895006818e-05   2.1202441682694446e-15   2.3937211134036193e-10   1.4248382073758582e-12   3.7126854273112443e-14   1.3559573634244658e-15   5.7562496147212425e-13   6.2585410186392790e-16   9.6772222072143770e-15   5.0918442715948417e-29   9.2568222189373961e-29   2.0302484699945974e-23   6.4640143262198715e-25   6.6395058026951313e-28   6.1152519043933513e-19   1.3419756299788426e-26   2.2469663722646245e-22   2.0365728861949971e-16   7.7686596875087845e-22   1.7838206602185599e-23   3.7822332424089904e-18   2.0795216834688618e-17   6.2012799676916275e-28   2.9299189391470307e-17   3.2128302271924286e-14   9.3978606554716672e-22   4.3507752895072128e-18   8.1176753531937302e-16   3.2003102814438553e-18   1.6689295295149675e-22   1.8733003129546586e-26   2.6563582465077603e-27   4.3410500318350904e-22   3.0514299566955918e-30   1.1659610926229906e-35   5.4824538235821595e-29   2.7527988568984518e-17   3.4118524286559423e-16   1.6600922136242159e-18   1.0078401362586290e-19   4.0052529402051365e-16   1.9619140890925176e-25   1.1218566338170613e-17   3.3987228134988912e-15   9.8549218445379781e-14   6.7494266586699082e-15   6.3513189967776499e-12   1.3158962535487364e-15   1.5201374946281218e-17   1.6541129380907669e-09   1.0918484768919074e-18   3.7797468387663106e-18   5.5138169442248049e-24   1.4670500789882747e-22   2.9976217422727964e-03   4.9298289359137093e-33   1.4003303829686972e-40   4.4670393812845097e-10   1.8380537499088956e-11   3.1741472649561290e-18   1.9322102810886021e-21   1.3694963429587116e+01   8.2803519523047686e-01   4.1555923988726678e-02   3.2379506784995699e-05   8.5393560750211227e-03   1.1638646861815576e-02   4.5182844651692476e-05   4.5182844651692476e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.3750000000000000e+01   2.0738831243733578e-02   1.8000000000000000e+02   8.3489658791197978e+17   1.6895515000000014e+04   3.0040394910877254e-09   2.7920220026895077e-09   1.2078247498178099e-07   1.8528903596226207e-09   5.1185735606179419e-13   1.2601864033002160e-12   1.7467175087152056e-13   2.1760521091266347e-03   1.0236740470663485e-05   4.2729396941448085e-13   6.3032309264721320e-12   1.4254035594527095e-05   2.1789909915294685e-15   2.3244700174231217e-10   1.6103157345412508e-12   3.7806789797536794e-14   1.4443197625992259e-15   5.7845693592270358e-13   6.4225406355673755e-16   1.1739308349708299e-14   1.0215509416114825e-28   1.8583835354257046e-28   4.2727742503716594e-23   1.3230453600389337e-24   1.3952767713854977e-27   5.1364990475339157e-19   1.3872331022941106e-26   1.8054191398670865e-22   1.6351478931399839e-16   7.7996318676113819e-22   1.7415033431606679e-23   3.7713868102491104e-18   2.1367805305937244e-17   8.8421373744259036e-28   2.7876479815329026e-17   3.2680596140454614e-14   9.8406506544034548e-22   4.2563043467171628e-18   8.1108956074002993e-16   3.2820452006028511e-18   1.8782311459681290e-22   2.1638127845999952e-26   3.0598148113482571e-27   4.5515250961964294e-22   2.3382354707105325e-30   6.4318724240923006e-36   4.3694110187277306e-29   1.8797884366110302e-17   2.7679614547508422e-16   1.3214961859661494e-18   7.0253664472773443e-20   3.2986272689102645e-16   1.1046068113203832e-25   8.6538000219586791e-18   2.5913623865165097e-15   7.7935639066626703e-14   5.5945714706842866e-15   7.0910761169192725e-12   1.5210325741816760e-15   1.7784264373913358e-17   1.7450121515630314e-09   1.3504391809157339e-18   4.6916573112544175e-18   6.3348736225746568e-24   1.8116884791800917e-22   2.9974969430918812e-03   1.8744692577189673e-33   3.6037582466390274e-41   4.3460827595176004e-10   1.7704987228081723e-11   3.3651607024732135e-18   2.0484865899712941e-21   1.2086508705243459e+01   7.2816913448701892e-01   4.0221451463213070e-02   3.1339713705158232e-05   9.3568292019914779e-03   1.2724860346243087e-02   4.9482344864736999e-05   4.9482344864736999e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.4250000000000000e+01   1.8933745189374102e-02   1.8000000000000000e+02   7.6222806720507661e+17   1.8260497999999996e+04   3.4295243553044385e-09   3.1458616382663490e-09   1.2273880805851790e-07   2.1977021077777483e-09   6.0334045285347927e-13   1.3286536583150910e-12   1.7654414076453818e-13   2.1761894343336878e-03   1.0377694075096826e-05   4.0341356434974208e-13   6.6288356623183104e-12   1.4185281620824165e-05   2.2438757781990949e-15   2.2580036284129498e-10   1.8298997764250197e-12   3.8689519952030556e-14   1.5468757511877076e-15   5.8225388892970039e-13   6.6068175583395042e-16   1.4183975465483785e-14   2.0618053184596409e-28   3.7529662810864348e-28   9.0165881075580237e-23   2.7229365232482148e-24   2.9440558680528509e-27   4.3198249711510757e-19   1.5840375768780773e-26   1.4574805463864810e-22   1.3182174208969567e-16   7.8484758597778201e-22   1.7044791881127571e-23   3.7649698884445467e-18   2.1962552789918561e-17   1.2582879237587793e-27   2.6713019030215629e-17   3.2978646275015465e-14   1.0305318444789084e-21   4.1684282894943472e-18   8.1112707324598510e-16   3.3678861530875054e-18   2.1179770538662857e-22   2.4973839661405343e-26   3.5237782400778585e-27   4.7671397127313260e-22   1.8325406225142092e-30   3.6943122661002812e-36   3.5579948753206658e-29   1.3043383754899656e-17   2.2817706912460690e-16   1.0716342067236115e-18   5.0121334032347173e-20   2.7503007737432907e-16   6.4609791093189670e-26   6.8055981301504772e-18   2.0033179654137125e-15   6.2649740007251777e-14   4.7263429537777102e-15   7.9252016531553381e-12   1.7513177704092780e-15   2.0814649108747335e-17   1.8371910749792471e-09   1.6712367210414458e-18   5.7875434913681289e-18   7.3176640315446532e-24   2.2391778306972645e-22   2.9973702484861840e-03   7.5243232816177548e-34   9.9569626627673337e-42   4.2267370844522789e-10   1.7046813733249653e-11   3.5587182736665630e-18   2.1663115986584579e-21   1.0664752450975037e+01   6.4007684175917490e-01   3.8832717997782325e-02   3.0257641635857078e-05   1.0253446820764962e-02   1.3914348173508300e-02   5.4190305628977626e-05   5.4190305628977626e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.4750000000000000e+01   1.7286018305182657e-02   1.8000000000000000e+02   6.9589445673038067e+17   1.9735758000000016e+04   3.9010928874825077e-09   3.5540533324836151e-09   1.2491115256439626e-07   2.5948648299012620e-09   7.0999222569065790e-13   1.4035603842701896e-12   1.7926383144850742e-13   2.1763281933678690e-03   1.0520692137799208e-05   3.8047942275809248e-13   6.9699727966464176e-12   1.4115691158005775e-05   2.3156079137117465e-15   2.1942306770646438e-10   2.0883801916938769e-12   3.9743404771564987e-14   1.6637692256200427e-15   5.8712344435056998e-13   6.8048827752900785e-16   1.7064555351530659e-14   4.1785100171574251e-28   7.6097123086936312e-28   1.9041749031576192e-22   5.6222070689803590e-24   6.2206129534369372e-27   3.6387525532760317e-19   2.0968760996706298e-26   1.1826510808978901e-22   1.0674509225240211e-16   7.9176427118967063e-22   1.6738094048970570e-23   3.7636671390223195e-18   2.2587038396785284e-17   1.7870453042427118e-27   2.5788563910235444e-17   3.3059426598079145e-14   1.0800362181457600e-21   4.0875450048681465e-18   8.1204659448257181e-16   3.4604516396604115e-18   2.3933469111652044e-22   2.8822422987891611e-26   4.0602183010120300e-27   4.9913931867230102e-22   1.4683230077659862e-30   2.2076426674324993e-36   2.9593133322418491e-29   9.1920113086679996e-18   1.9102983274198427e-16   8.8487938498129628e-19   3.6598612343604148e-20   2.3205437027354003e-16   3.9226008653987041e-26   5.4537999355913416e-18   1.5695119855307444e-15   5.1164614019368506e-14   4.0674776094943986e-15   8.8681396782715692e-12   2.0093002211967948e-15   2.4379605514142941e-17   1.9306756204528766e-09   2.0698275650021386e-18   7.0990158127935485e-18   8.5043685282157595e-24   2.7719094692523661e-22   2.9972416220075382e-03   3.1841588934309619e-34   2.9481364799986006e-42   4.1090332015385653e-10   1.6405770129858793e-11   3.7548506967146789e-18   2.2857040063393245e-21   9.4081498694204928e+00   5.6239825099066643e-01   3.7407207952408525e-02   2.9146914024679144e-05   1.1236834732459131e-02   1.5216896510707156e-02   5.9345458062635357e-05   5.9345458062635357e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.5250000000000000e+01   1.5781911285494599e-02   1.8000000000000000e+02   6.3534264434358298e+17   2.1330205000000024e+04   4.4209809684236168e-09   4.0260483001869648e-09   1.2729247650873641e-07   3.0499506664256761e-09   8.3412821714504644e-13   1.4856812514537066e-12   1.8288506990054929e-13   2.1764684124180910e-03   1.0665770836800305e-05   3.5851970905113724e-13   7.3269832592987418e-12   1.4045253152029968e-05   2.3949801998297564e-15   2.1330583194234746e-10   2.3917068301018956e-12   4.0948619250731318e-14   1.7956261086066995e-15   5.9315012702185411e-13   7.0118716303699988e-16   2.0439393644336347e-14   8.4886692678836855e-28   1.5466015388032104e-27   4.0173395029775965e-22   1.1623501178432200e-23   1.3134637972525979e-26   3.0709484301732464e-19   3.2779204529253346e-26   9.6501171436891959e-23   8.6856810645263066e-17   8.0095972306902342e-22   1.6504260561712486e-23   3.7681167143507393e-18   2.3249368844125304e-17   2.5328607039677927e-27   2.5087651740763021e-17   3.2955511713062504e-14   1.1335607408960196e-21   4.0139079046218130e-18   8.1400148787684136e-16   3.5625053624327197e-18   2.7105192872968999e-22   3.3286378866977825e-26   4.6840519283405872e-27   5.2282383653021393e-22   1.2022719533690561e-30   1.3713812071074150e-36   2.5132786774102701e-29   6.5758393312204692e-18   1.6233539447490567e-16   7.4367659917428737e-19   2.7351523307400292e-20   1.9805323781432877e-16   2.4697112457845927e-26   4.4512296457286155e-18   1.2454808328719275e-15   4.2426905887544960e-14   3.5639499116203509e-15   9.9364192909112118e-12   2.2977766843564041e-15   2.8584875327472159e-17   2.0254934080361172e-09   2.5658087984705247e-18   8.6624218592243567e-18   9.9494451149548998e-24   3.4390933093868825e-22   2.9971110297499653e-03   1.4185189737867978e-34   9.3368301969124270e-43   3.9929971625666983e-10   1.5781619791295333e-11   3.9535889968758168e-18   2.4066826991329076e-21   8.2976087984301490e+00   4.9392788439250668e-01   3.5959924367128367e-02   2.8019220926615815e-05   1.2315369874587373e-02   1.6643218224903233e-02   6.4990198891055439e-05   6.4990198891055439e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
2.5750000000000000e+01   1.4408886298158246e-02   1.8000000000000000e+02   5.8006788639928525e+17   2.3053465999999982e+04   4.9909787611888764e-09   4.5729367941643702e-09   1.2987329119398525e-07   3.5687363142002508e-09   9.7837590298591378e-13   1.5758568052779334e-12   1.8746560587177020e-13   2.1766101205124176e-03   1.0812967208392951e-05   3.3755153967675556e-13   7.7003210698052462e-12   1.3973956304126709e-05   2.4828654431371177e-15   2.0743926128539498e-10   2.7470686061539680e-12   4.2291980927578043e-14   1.9434617765329302e-15   6.0038215627593173e-13   7.2237757272999048e-16   2.4372113291697500e-14   1.7258061654144768e-27   3.1455651157486865e-27   8.4529630427287214e-22   2.4018479545310930e-23   2.7663846577085304e-26   2.5976538580663627e-19   5.8746061752766880e-26   7.9219717569693268e-23   7.1044284995960585e-17   8.1267964417116971e-22   1.6351545280748598e-23   3.7789092962252188e-18   2.3958305630904768e-17   3.5825928806375178e-27   2.4598522809144358e-17   3.2695951284972688e-14   1.1922379547458779e-21   3.9476181073442833e-18   8.1713163650156432e-16   3.6769855813522853e-18   3.0768635247939150e-22   3.8493647595365280e-26   5.4138955125377732e-27   5.4821257655081380e-22   1.0055215652329246e-30   8.8477668557844088e-37   2.1787442948961534e-29   4.7729461585921012e-18   1.3994825768549858e-16   6.3583598169427601e-19   2.0918124700356826e-20   1.7090870715908928e-16   1.6110665360699027e-26   3.6980161431116547e-18   1.0004876513304301e-15   3.5700338188237268e-14   3.1775058819104091e-15   1.1148919040940727e-11   2.6198737670529488e-15   3.3559494185660806e-17   2.1216739523773731e-09   3.1838176997756838e-18   1.0519405674981307e-17   1.1723812661019411e-23   4.2791130062363662e-22   2.9969784370938455e-03   6.6427146668290518e-35   3.1568164429713847e-43   3.8786525058060124e-10   1.5174134203825073e-11   4.1549645289624244e-18   2.5292667637689510e-21   7.3165509836761489e+00   4.3359743636128045e-01   3.4503677616615339e-02   2.6884543917669658e-05   1.3498049538414200e-02   1.8205040385847929e-02   7.1170936709073952e-05   7.1170936709073952e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
