alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     S3                       S4                       CO2                      SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
1.5750000000000000e+01   8.8281149537777034e-02   1.8000000000000000e+02   3.5539915272857098e+18   5.9400616000000000e+03   3.2338819369136349e-13   2.8178765848676731e-15   3.4016151420334585e-08   8.3607668704726514e-12   8.5894966120634054e-16   1.1658652603534654e-17   1.7374616268736241e-15   3.3976955075497951e-04   1.3816538007782776e-07   1.6676964323708229e-14   2.8506345100820947e-14   3.2719859171407525e-06   1.2360160817107837e-15   6.6134658403021571e-11   7.7208784018136601e-16   1.1883383812206133e-18   6.8053003206053219e-18   3.4533357271892899e-20   3.4719212824845790e-17   6.9727091365574534e-15   9.7829617025811705e-22   1.7747009553462204e-21   1.7766348022279149e-15   3.1144517310297964e-17   5.7368816972212591e-20   3.3765823367051627e-18   1.0449727080733667e-17   2.2527378232730109e-19   3.0380150417466618e-13   2.9513486831818961e-20   3.9739274096715232e-19   8.9387358593645797e-18   1.8747130738173775e-15   8.1341638470768637e-29   8.6494901550215303e-21   7.0349840407031928e-13   1.1893793544830373e-16   4.9505280925066601e-20   1.6928741582284686e-16   1.2338384159112724e-13   1.8905104050684803e-21   6.9469402846519425e-24   5.3822947252946137e-25   5.6322204580574742e-17   2.3117973282953258e-23   1.3065912508202696e-21   3.5576834193829583e-20   6.8050349788439145e-10   1.3686227717265079e-12   3.9571410539868535e-14   9.9577451267245225e-14   1.4717348375588777e-15   3.7460891478363310e-13   3.2216421460255936e-14   1.3484506421987438e-14   6.4669308274519502e-11   2.7274325451006473e-12   3.7893238763695492e-14   5.8438516102707254e-15   2.8322727063611563e-18   3.9867270624347730e-08   5.1110011511737186e-23   9.7844864444971390e-19   3.6099958768655856e-23   2.6583764181532034e-21   7.3064331448280505e-15   1.0317790469556068e-14   4.5818008946041705e-09   1.0760929597614770e-11   2.3810888787204880e-12   1.8018593617205132e-08   3.2335811603391542e-10   1.2934802766759601e+00   4.1686550351953455e-01   3.1093093921520008e+01   1.6031834279948331e+01   2.3381328619039394e-03   3.1963483134853318e-03   1.2091874346188605e-03   2.4010572494310246e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.6250000000000000e+01   8.0548549040384193e-02   1.8000000000000000e+02   3.2426952109655475e+18   5.9400616000000000e+03   3.1893594523901172e-13   2.5077612189304136e-15   3.2541067911395598e-08   1.1087113914697190e-11   1.0876623716465921e-15   1.0239573656835428e-17   7.8533395974109049e-16   3.3980874097838150e-04   1.3801063554200553e-07   1.7168672828364743e-14   2.8453449764240524e-14   3.2493160649965048e-06   1.4677833366655076e-15   6.6148374106391483e-11   3.9141528808930993e-16   4.5488357557308315e-19   3.9520278968442028e-18   2.2378774325216502e-20   1.9963064309811374e-17   5.3806470774751167e-15   1.2569722326546508e-21   2.2831812865983715e-21   2.2781109409321422e-15   4.0031371226185146e-17   7.3583180834133089e-20   3.1082079130360540e-18   1.4538343238779803e-17   2.3926884874152806e-19   3.2030884754259783e-13   3.0685219191981292e-20   5.0405146559313334e-19   1.0075400926570858e-17   2.0530832779760677e-15   1.8572426569794228e-28   6.8113884092122745e-21   9.2940501185521809e-13   1.7837098869246714e-16   3.9334141162553351e-20   1.6675135635311884e-16   1.6739938520892748e-13   3.0876975939569853e-21   1.3460556221181570e-23   9.5618624741003786e-25   7.9530302697786290e-17   3.7344668891260478e-23   2.3179206375920880e-21   8.7602819027634498e-20   6.9653800788748358e-10   1.7942857435331147e-12   3.2578083482992266e-14   4.6804712413147336e-14   1.2875504357031381e-15   4.4552645529978899e-13   2.4460591448937480e-14   1.0323239208728395e-14   4.7306377681560149e-11   2.2452540304959736e-12   4.5862752584062703e-14   7.0189698401234668e-15   3.4857714411487351e-18   4.5574918719140954e-08   7.7303724090540981e-23   1.5753550559564398e-18   4.1455768076108759e-23   3.2351033712931144e-21   9.0827527556233719e-15   1.1665617599730482e-14   5.4036718343719423e-09   1.1792705658671142e-11   2.3200442856721388e-12   2.1794934608374294e-08   3.9247293324438565e-10   1.2786068861446507e+00   3.7060081343332352e-01   3.4315344290221589e+01   1.7754109833977544e+01   2.5547720273639178e-03   3.4788909024883845e-03   1.2553623608517884e-03   2.5616004426772481e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.6750000000000000e+01   7.3494306424674194e-02   1.8000000000000000e+02   2.9587079881108777e+18   6.0309201999999996e+03   3.0284372857898804e-13   2.1822251454308834e-15   3.0959947054087792e-08   1.4629950523154016e-11   1.3870948369420098e-15   8.5740671968617184e-18   3.5017310941911602e-16   3.3985134470459479e-04   1.3788160562085843e-07   1.7471405363326554e-14   2.8067967714113142e-14   3.2246580210600782e-06   1.7715606571089461e-15   6.6169724702001482e-11   2.4785164355537911e-16   2.0696621794437078e-19   2.8004502194088718e-18   1.3555048738022156e-20   1.1149022893081969e-17   4.1559903944469389e-15   1.6378877970552829e-21   2.9781347210587697e-21   2.9138942851714638e-15   5.1521840101383330e-17   9.4149558924054377e-20   2.8225541107744576e-18   2.0156790923421614e-17   2.6125683782198579e-19   3.3841524676088958e-13   3.1851575619688125e-20   6.3934498068308494e-19   1.1386111369050941e-17   2.2186417696148014e-15   4.2544854036971492e-28   5.3478645469422394e-21   1.1767918765212859e-12   2.6768385984855245e-16   3.0068673474975071e-20   1.5853611991202492e-16   2.2467634414737922e-13   5.0738273794782319e-21   2.6222383290696138e-23   1.7036546067230731e-24   1.1013101244840146e-16   6.2016800315563326e-23   4.2333838065773659e-21   2.2036478040762357e-19   7.0837043306916346e-10   2.3985438181767444e-12   2.7081806205270111e-14   2.2779203863565777e-14   1.1206822405618882e-15   5.3844377287077615e-13   1.8507440919163326e-14   7.8186733266377193e-15   3.3756647247621852e-11   1.8513271802700718e-12   5.4552390365650879e-14   8.2755438586227337e-15   4.2888872959438716e-18   5.1783151249232245e-08   1.1650182240707102e-22   2.5381066922467252e-18   4.7745984166898031e-23   3.8987099082444654e-21   1.1633380864461712e-14   1.3556178974256867e-14   6.2638627659248108e-09   1.2820433574392583e-11   2.2558637402869005e-12   2.5872015249126382e-08   4.6751064985992934e-10   1.2534471792281943e+00   3.2879025047013438e-01   3.7167129672152107e+01   1.9296416909653466e+01   2.7936190068297380e-03   3.7887718850849171e-03   1.3066768270312429e-03   2.7387776123187978e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.7250000000000000e+01   6.7058818969867956e-02   1.8000000000000000e+02   2.6996303933119150e+18   6.2304453999999996e+03   2.8055738897405693e-13   1.8826414139056151e-15   2.9297072421289132e-08   1.9210056261202109e-11   1.7808398902279141e-15   6.9842895164108618e-18   1.5767149522491397e-16   3.3989690726507591e-04   1.3778635624047338e-07   1.7580940053659645e-14   2.7477908728277029e-14   3.1982707347991119e-06   2.1649153656508254e-15   6.6201094450143185e-11   1.8308724049017478e-16   1.0617758451627024e-19   2.2686476919017053e-18   7.8884345429575628e-21   6.0558999617669143e-18   3.3131787977251545e-15   2.1680679678929882e-21   3.9453740268206699e-21   3.7299810243754712e-15   6.6622691190922423e-17   1.2056081982812398e-19   2.5593412008500959e-18   2.7589624184660946e-17   2.9248633761330542e-19   3.5797334732512343e-13   3.3039347761289764e-20   8.1059961706812429e-19   1.2885984466867893e-17   2.3690883596271700e-15   9.7494956935743171e-28   4.2277465355794968e-21   1.4426997119867895e-12   4.0221777900341172e-16   2.2765558223938667e-20   1.4725744329753792e-16   2.9831925601300181e-13   8.3641379021586115e-21   5.1206769806417509e-23   3.0397991900803714e-24   1.4970192133339290e-16   1.0567466906854070e-22   7.9183020655984055e-21   5.3843466602794396e-19   7.1613572988849892e-10   3.2738426652060620e-12   2.3000110885596503e-14   1.1799385962005514e-14   9.8591969891028146e-16   6.5904366101848123e-13   1.4183349338058134e-14   5.9545700153417062e-15   2.3788261356937954e-11   1.5545478284195130e-12   6.3881645152840982e-14   9.5888953558022078e-15   5.2752141744278809e-18   5.8426771237205423e-08   1.7505360682827139e-22   4.0841889856015676e-18   5.5246338619321466e-23   4.6668939250083752e-21   1.5322902853900211e-14   1.6090952083152076e-14   7.1463593626401473e-09   1.3842948270599655e-11   2.1895621701043762e-12   3.0202601153082641e-08   5.4765525715141933e-10   1.2200740058002755e+00   2.9118268948105047e-01   3.9589071532045423e+01   2.0625031991754962e+01   3.0569403410492940e-03   4.1285873358586868e-03   1.3636986657151302e-03   2.9341571251660496e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.7750000000000000e+01   6.1187728954204219e-02   1.8000000000000000e+02   2.4632741124880927e+18   6.4365717000000004e+03   2.6090284692866638e-13   1.6493774922497373e-15   2.7568375550138922e-08   2.5079958564892346e-11   2.2980492980692157e-15   5.6969053265659622e-18   7.5469525515926725e-17   3.3994520793206666e-04   1.3773226218064235e-07   1.7495338508212024e-14   2.7330439795594128e-14   3.1702774824535991e-06   2.6723747933353875e-15   6.6245707285029935e-11   1.5108795847231525e-16   6.0677252123462120e-20   2.0172966158101001e-18   4.6514088860980093e-21   3.1883733630748109e-18   2.8251760551919289e-15   2.9234633325151324e-21   5.3234627156580122e-21   4.7970302373434112e-15   8.6926451381918547e-17   1.5511076208130570e-19   2.3776219898486632e-18   3.7102383982996592e-17   3.3404023260018597e-19   3.7894242897146066e-13   3.4331464796666194e-20   1.0280359625135097e-18   1.4619813459167532e-17   2.5078593992207437e-15   2.2270358541678955e-27   3.4416838647049272e-21   1.7257046340661375e-12   6.0306414633608329e-16   1.7941222720092068e-20   1.3765910397615941e-16   3.9246737878367093e-13   1.3795030641463191e-20   1.0009547917742641e-22   5.4294867974238570e-24   2.0025565867651678e-16   1.8461124344279916e-22   1.5216307687997310e-20   1.2297545080907459e-18   7.2009417158683228e-10   4.5712987382716099e-12   2.0354900170533269e-14   6.7292301015514226e-15   8.9846378515908043e-16   8.1519514905708622e-13   1.1385468592436486e-14   4.6795768164255852e-15   1.6954325103733305e-11   1.3756237533561695e-12   7.3820282226570868e-14   1.0938458207844212e-14   6.4913778779621486e-18   6.5474739266639515e-08   2.6243946197797841e-22   6.5562590726280126e-18   6.4437831265186944e-23   5.5728463185067235e-21   2.0757627891082028e-14   1.9444056301392708e-14   8.0398025286749714e-09   1.4863010098927615e-11   2.1217292402951221e-12   3.4762810460539335e-08   6.3250643243067999e-10   1.1818937073077764e+00   2.5745816371947927e-01   4.1577108543244776e+01   2.1735055334968546e+01   3.3459495404265477e-03   4.5011820688025464e-03   1.4270433937165503e-03   3.1494497308668165e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.8250000000000000e+01   5.5831461385618002e-02   1.8000000000000000e+02   2.2476433730119969e+18   6.9651368000000002e+03   2.5723886445635427e-13   1.5378364435858213e-15   2.5817804563406146e-08   3.2495140357796848e-11   2.9777027501680409e-15   4.8923768306582947e-18   4.3179023617528791e-17   3.3999523319381392e-04   1.3772725605955327e-07   1.7215435218832662e-14   2.8983221612629601e-14   3.1412615716733373e-06   3.3245060762078908e-15   6.6306815309673498e-11   1.3988130098044574e-16   4.1101089713504933e-20   1.9776630595017222e-18   3.0791008863660525e-21   1.6335757697751321e-18   2.6809406561771035e-15   4.0118852641602666e-21   7.3090871567824416e-21   6.1944108484000720e-15   1.1442875999134609e-16   2.0038055024216461e-19   2.3746263307919149e-18   4.8811957951671861e-17   3.8650053850009582e-19   4.0094347316378288e-13   3.5857310982713694e-20   1.3025718683307443e-18   1.6644998980049907e-17   2.6383811392127818e-15   5.0472634831696417e-27   3.0223613510612181e-21   2.0197969950959949e-12   8.9056276950099352e-16   1.5828898193956761e-20   1.3659470031586849e-16   5.1051438319537736e-13   2.2702378872323954e-20   1.9465546530563027e-22   9.6641849825765577e-24   2.6331742777255798e-16   3.3047497553490871e-22   3.0130637947282204e-20   2.5465848741192109e-18   7.2032247283508172e-10   6.5400624763219135e-12   1.9330106719529729e-14   4.4637344614107393e-15   8.9285353094652034e-16   1.0170683356067113e-12   1.0154595723315354e-14   4.0057943629923064e-15   1.2882019836241542e-11   1.3622753108967625e-12   8.4176570375094348e-14   1.2279333522626505e-14   7.9857364113961559e-18   7.2780191060621657e-08   3.9173192398158490e-22   1.0467255367512397e-17   7.5912353473121572e-23   6.6540531449223367e-21   2.8919417907298471e-14   2.3861993705229766e-14   8.9186000160903456e-09   1.5865039485349851e-11   2.0539524414906278e-12   3.9455344021755071e-08   7.2027587752402537e-10   1.1385257477234831e+00   2.2741638444201820e-01   4.3058599358991380e+01   2.2584440467069598e+01   3.6637562407651745e-03   4.9096733598509232e-03   1.4973771033755211e-03   3.3865233419003068e-04   1.0000000000000001e-05   1.0000000000000001e-05   4.0161280071567199e-05   1.4237226789737317e-05   
1.8750000000000000e+01   5.0944802537411224e-02   1.8000000000000000e+02   2.0509179765463457e+18   7.6154687999999996e+03   2.8595977988502209e-13   1.6066605793826815e-15   2.4100119239516511e-08   4.1656635595644323e-11   3.8711037933885152e-15   4.6673549773261600e-18   3.3289838749208882e-17   3.4004559179924505e-04   1.3777708298512053e-07   1.6747060095349713e-14   3.4663010393222247e-14   3.1120269643502430e-06   4.1633388782196606e-15   6.6387429095234621e-11   1.4672805084481350e-16   3.5618419519339926e-20   2.1578490494946814e-18   2.5658783608836954e-21   8.2339237576373758e-19   2.8858195851482105e-15   5.5922622555978582e-21   1.0192076368418337e-20   8.0106516639623913e-15   1.5169217550172203e-16   2.5925574935435594e-19   2.6856772670212450e-18   6.2828118145106557e-17   4.5057692833370468e-19   4.2342632935213107e-13   3.7880654572933102e-20   1.6489812937701969e-18   1.9058095259370979e-17   2.7698960390829514e-15   1.1285840768924238e-26   3.0204555927851662e-21   2.3167519129546736e-12   1.2755880122965962e-15   1.6701093172710244e-20   1.5224429180593619e-16   6.5519713667767305e-13   3.7187725401602174e-20   3.7415533635247407e-22   1.7059981155336031e-23   3.3995522613138025e-16   6.0569068490678401e-22   6.1583056605097085e-20   4.7374889464600693e-18   7.1666319191640122e-10   9.5907163266693119e-12   2.0251702115457469e-14   3.6502824121891862e-15   1.0383453205916246e-15   1.2783687241375996e-12   1.0640902436755596e-14   4.0164519279480715e-15   1.1235678677273405e-11   1.5992544287275135e-12   9.4678696544593333e-14   1.3557707045241331e-14   9.8214589561904691e-18   8.0140707201950123e-08   5.8058660958712287e-22   1.6563797220860245e-17   9.0634897216794799e-23   7.9689161875646421e-21   4.1409670781999690e-14   2.9728465764999221e-14   9.7529332737994776e-09   1.6825999210454728e-11   1.9880928257720155e-12   4.4154567604997225e-08   8.0852442111047121e-10   1.0896181778853096e+00   2.0085789776340726e-01   4.4766491659763872e+01   2.3132602479464200e+01   4.0136849721975031e-03   5.3574769097930759e-03   1.5474911122495688e-03   3.6474191823777403e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.9921488207046038e-05   1.4237226789737317e-05   
1.9250000000000000e+01   4.6486515681481898e-02   1.8000000000000000e+02   1.8714378293672261e+18   8.3265220000000008e+03   3.6656659114572668e-13   1.9011820990293341e-15   2.2428891128355522e-08   5.2622625998581526e-11   5.0372228250021020e-15   5.0032776891820681e-18   3.3585908829952413e-17   3.4009601962164591e-04   1.3788663719263978e-07   1.6102617726989498e-14   4.7966357607871439e-14   3.0827243625242433e-06   5.2596181618493310e-15   6.6492508922912895e-11   1.7193077655752921e-16   4.0069956334897319e-20   2.5867414483329507e-18   2.7853637337692980e-21   4.0917007250522478e-19   3.4775991870800011e-15   7.9469239381572017e-21   1.4487002793584065e-20   1.0395045944019976e-14   2.0316900111059806e-16   3.3660113197020825e-19   3.4997655402726761e-18   7.9786167823553640e-17   5.2909842205450015e-19   4.4633896040920382e-13   4.0901833886032553e-20   2.0975468283164456e-18   2.2058881834823554e-17   2.9275404430679978e-15   2.4754939838994068e-26   3.4938616443641119e-21   2.6150088122936454e-12   1.7604461398662381e-15   2.1475491319152677e-20   1.9470235316388429e-16   8.3299201800378708e-13   6.0535335768383330e-20   7.1170843869151037e-22   2.9911677811252933e-23   4.3306321513994342e-16   1.1376203187292777e-21   1.3068636251514788e-19   8.0801775587133431e-18   7.0840198798985302e-10   1.4436923248400158e-11   2.3738613053390376e-14   3.7975354469479624e-15   1.4747901977079962e-15   1.6219763593334848e-12   1.3183941758807139e-14   4.9066335666910519e-15   1.1803081021692681e-11   2.2469793996647348e-12   1.0528646266923505e-13   1.4751648065548144e-14   1.2118352143538789e-17   8.7518343753423700e-08   8.5441937416145521e-22   2.5959810764483012e-17   1.1068593351599367e-22   9.6508343117314370e-21   6.1147770977247561e-14   3.7844317950302809e-14   1.0534057860051922e-08   1.7743356260625121e-11   1.9243453057221641e-12   4.8844691838245585e-08   8.9679838735140067e-10   1.0367914431079566e+00   1.7740357684034175e-01   4.6417585998840821e+01   2.3477989680875176e+01   4.3989533764216601e-03   5.8483352631007058e-03   1.5894231242523224e-03   3.9354084271803501e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.9565790087480728e-05   1.4224036624936009e-05   
1.9750000000000000e+01   4.2418990731088402e-02   1.8000000000000000e+02   1.7076888378054912e+18   9.0748994999999995e+03   5.2705086902642086e-13   2.4571607800168210e-15   2.0805662992378956e-08   6.5156724381017595e-11   6.5407516889428973e-15   5.8050409727548347e-18   3.8926125903515582e-17   3.4014659291680907e-04   1.3806245365497491e-07   1.5297727177134539e-14   7.5131329610086658e-14   3.0533070417380288e-06   6.7298741129886980e-15   6.6628914339334988e-11   2.1825605045018491e-16   5.5521671314222068e-20   3.3056010317147975e-18   3.6964494094943029e-21   2.0096872894443334e-19   4.5529205107119822e-15   1.1571101409711664e-20   2.1095933485337386e-20   1.3559782429997762e-14   2.7585378531867806e-16   4.3933935646735420e-19   5.1121489409102143e-18   1.0086984754045122e-16   6.2723970319467362e-19   4.6979585156438747e-13   4.5681106783782602e-20   2.6999873885511894e-18   2.5959377161479040e-17   3.1452346297322768e-15   5.2960434634036512e-26   4.5535055758607975e-21   2.9150711019964859e-12   2.3375924386828604e-15   3.2692911384572317e-20   2.7917669365051102e-16   1.0541178667949321e-12   9.7898627064962210e-20   1.3433891822867544e-21   5.2220320453806079e-23   5.4725800090372596e-16   2.1887900784960453e-21   2.8739960405045200e-19   1.2983071559473566e-17   6.9382919987296949e-10   2.2283237008073047e-11   3.0957836001629263e-14   4.9606594824565197e-15   2.4963059505694480e-15   2.0771126906985028e-12   1.8427411155988553e-14   7.0714985596996121e-15   1.4692872305263964e-11   3.6227002458253520e-12   1.1602991370385701e-13   1.5848816304642748e-14   1.5075643288833405e-17   9.4924867438242186e-08   1.2488253950320747e-21   4.0285217553503328e-17   1.3970649752014199e-22   1.1916947688941489e-20   9.2947084698373238e-14   4.9375972387284325e-14   1.1258504205916498e-08   1.8616906702436687e-11   1.8624370702545592e-12   5.3538693227856302e-08   9.8523961052692286e-10   9.8255568336291477e-01   1.5667305433042641e-01   4.7851834356577086e+01   2.3685730150669567e+01   4.8212879337330731e-03   6.3863489182853835e-03   1.6312604317822452e-03   4.2538561113794171e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.9168992907404552e-05   1.4194094716530234e-05   
2.0250000000000000e+01   3.8707924796210887e-02   1.8000000000000000e+02   1.5582900481566380e+18   9.8080578999999998e+03   8.1029544909296504e-13   3.2962075430309176e-15   1.9225106477303558e-08   7.8699355048028982e-11   8.4329379104058576e-15   6.9088300060361708e-18   4.6915787717311156e-17   3.4019760223138323e-04   1.3831382376396882e-07   1.4359071874867675e-14   1.2736344208580163e-13   3.0236036438938564e-06   8.7540563308022881e-15   6.6806041420098973e-11   2.9090129204943896e-16   8.7883330122270381e-20   4.3657308959245771e-18   5.4314867699544801e-21   9.8495865631116522e-20   6.2970908325435540e-15   1.7333850540250580e-20   3.1600832756449187e-20   1.7799539312866222e-14   3.8055456919194153e-16   5.7709887063985192e-19   7.9943396009465032e-18   1.2775406161210672e-16   7.5139041453988466e-19   4.9403280629372361e-13   5.3152566058172083e-20   3.5336202092713163e-18   3.1184423725298220e-17   3.4605831965077594e-15   1.1011051451776603e-25   6.4078289614244600e-21   3.2187701426065326e-12   2.9920215970863243e-15   5.6209072956757639e-20   4.3060100377838080e-16   1.3343300546996033e-12   1.5748238948574903e-19   2.5251649601071895e-21   9.1054018976866053e-23   6.8957111593596776e-16   4.2855121506390741e-21   6.4615640862847440e-19   2.0144922452633393e-17   6.6998214902821825e-10   3.5000110592601304e-11   4.3605518540305761e-14   7.6116053497870911e-15   4.6804921383537420e-15   2.6657442741090553e-12   2.7145294840182512e-14   1.1119523149684096e-14   2.0357186659824948e-11   6.2955943064648106e-12   1.2698317033056536e-13   1.6843746177506428e-14   1.8993906928762036e-17   1.0240343189616227e-07   1.8133514949269915e-21   6.1903619075263308e-17   1.8344624026039503e-22   1.5067087787079203e-20   1.4324768103762387e-13   6.5372815012734381e-14   1.1925004775540727e-08   1.9444788225291998e-11   1.8018288566516186e-12   5.8265888022212371e-08   1.0743619661663050e-09   9.2812573809490639e-01   1.3831389073003328e-01   4.8798732742606965e+01   2.3685895189304865e+01   5.2834879393635825e-03   6.9760103873926088e-03   1.6846902115128983e-03   4.6037386145940108e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.8824077131649198e-05   1.4170639938321065e-05   
2.0750000000000000e+01   3.5322030919848202e-02   1.8000000000000000e+02   1.4219819210888973e+18   1.0600448000000000e+04   1.2823760583856842e-12   4.4352350714682539e-15   1.7684679688310841e-08   9.2715358865738706e-11   1.0704893077128891e-14   8.1306954242205956e-18   5.5902072785110579e-17   3.4024926341441234e-04   1.3865157544611225e-07   1.3336573611252607e-14   2.2430127361578945e-13   2.9934860668759213e-06   1.1564118415997033e-14   6.7035712102229341e-11   3.9678221718881883e-16   1.4904960375582310e-19   5.8160472174746888e-18   8.2135518993481316e-21   4.9973553261634389e-20   9.0286781850796648e-15   2.6660391466670784e-20   4.8594280224944388e-20   2.3492493069071514e-14   5.3272033277258640e-16   7.6226203777733854e-19   1.2838242314461823e-17   1.6199781189695703e-16   9.0453230118823363e-19   5.1927972916676595e-13   6.3946499536631190e-20   4.6817165149105511e-18   3.8167846967616146e-17   3.9023644123475118e-15   2.2300619719858110e-25   9.3993176754046008e-21   3.5275506884979032e-12   3.6990006963830880e-15   1.0443341244938676e-19   6.8783454341362867e-16   1.6962234054708893e-12   2.5262401533666071e-19   4.7405116266065929e-21   1.5896243756343187e-22   8.6973492405157880e-16   8.4002717833238604e-21   1.4449985070698286e-18   3.0618116003723233e-17   6.3301329587137146e-10   5.5017892919777878e-11   6.2929481954896475e-14   1.2337076336362885e-14   9.0110863208553581e-15   3.3659558272423024e-12   3.9463693463115260e-14   1.7700532507534078e-14   2.9453814268898630e-11   1.1065443631977704e-11   1.3820158086343416e-13   1.7734489261047399e-14   2.4233322358230889e-17   1.0998631440263889e-07   2.6157983358308368e-21   9.4189868772788695e-17   2.4928355811532990e-22   1.9400881886821211e-20   2.1633644071206114e-13   8.5104224338461120e-14   1.2530253773028450e-08   2.0216761712322979e-11   1.7420644196889773e-12   6.3047952270064644e-08   1.1645450971924423e-09   8.7258704928745656e-01   1.2202877415663475e-01   4.9643515578401619e+01   2.3626343297693992e+01   5.7920428893165083e-03   7.6222414863288063e-03   1.7385152682838829e-03   4.9907152950111030e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.8440050002879737e-05   1.4130939883431751e-05   
2.1250000000000000e+01   3.2232772505348409e-02   1.8000000000000000e+02   1.2976156403119327e+18   1.1456855000000000e+04   2.0444310411123076e-12   5.9175170743028131e-15   1.6188738982215967e-08   1.0748494904069728e-10   1.3242329280964756e-14   9.3724710348347898e-18   6.4213005438183872e-17   3.4030158050001887e-04   1.3908445050648761e-07   1.2310535379809689e-14   3.9790251307013074e-13   2.9629491747583993e-06   1.5359417313290499e-14   6.7331700060876875e-11   5.4310974987711865e-16   2.5805941761197934e-19   7.6904186137575895e-18   1.2361601416521301e-20   2.8896716409305253e-20   1.3270025522800369e-14   4.1573126081228978e-20   7.5753266035874421e-20   3.1090988652109402e-14   7.5212053239366153e-16   1.0096719626897208e-18   2.0498091376446590e-17   2.0371317611812813e-16   1.0787725072902896e-18   5.4569111699781559e-13   7.7347512532150861e-20   6.1755592409115966e-18   4.7074535703946676e-17   4.4705109405795106e-15   4.4535322331997324e-25   1.3939354494273723e-20   3.8416416250690105e-12   4.4266374116063197e-15   2.0122010109359637e-19   1.1033245419046419e-15   2.1707720904400774e-12   4.0547181337738288e-19   8.9015732234897459e-21   2.7822375074747985e-22   1.1004930626206077e-15   1.6134877350261900e-20   3.1059760614290005e-18   4.5680058191774825e-17   5.7976088287172403e-10   8.4720389761839824e-11   8.7530121560112274e-14   1.8876692777730911e-14   1.6806042156586346e-14   4.0642561303533914e-12   5.3789594272947887e-14   2.7052726887536702e-14   4.2425068222979425e-11   1.8560089404121448e-11   1.4968913719889785e-13   1.8526449975192754e-14   3.1038133461350086e-17   1.1767485957420622e-07   3.7470937570889948e-21   1.4187873491062633e-16   3.4283426362860417e-22   2.5010322359188239e-20   3.0554288665828353e-13   1.0361279085590166e-13   1.3068502377465545e-08   2.0911759288334149e-11   1.6829275986114596e-12   6.7888198487976034e-08   1.2557973961275886e-09   8.1604698053533953e-01   1.0757601862243450e-01   5.0385189335895639e+01   2.3515704051707591e+01   6.3516565935097706e-03   8.3304341641084328e-03   1.7938335621440927e-03   5.4187692125648695e-04   1.0000000000000001e-05   1.0000000000000001e-05   3.8027308419200952e-05   1.4077395475117817e-05   
